학년/가진급학년,교과과정,교과영역구분,학수강좌번호,교과목명,교원명,수업캠퍼스,요일/시간,강의실,학점,이론,실습,공학설계,강의계획서,교과목해설,강의유형,강의종류,이수구분,개설대학,개설학과/전공,교과목영문명
"1,2학년",학문기초,제4영역:자연과학,PRI4028-01,생물학개론,이보영,서울,"월8.5-9.5/16:30-18:00,수6.0-7.0/14:00-15:30","501-203(학림관 J212 강의실),501-203(학림관 J212 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,바이오시스템대학,"바이오시스템대학 생명과학과 ",Introduction to Biology
"1,2학년",학문기초,제4영역:자연과학,PRI4028-02,생물학개론,한미희,서울,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30","501-203(학림관 J212 강의실),501-203(학림관 J212 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,바이오시스템대학,"바이오시스템대학 생명과학과 ",Introduction to Biology
"1,2학년",학문기초,제4영역:자연과학,PRI4028-03,생물학개론,조선희,서울,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00","501-203(학림관 J212 강의실),501-203(학림관 J212 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,바이오시스템대학,"바이오시스템대학 생명과학과 ",Introduction to Biology
"1,2학년",학문기초,제4영역:자연과학,PRI4028-04,생물학개론,이재영,서울,수10.0-12.5/18:00-20:30,202-378(사회과학/경영관 L302 강의실),3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,바이오시스템대학,"바이오시스템대학 생명과학과 ",Introduction to Biology
"1,2학년",학문기초,제4영역:자연과학,PRI4028-05,생물학개론,이보영,서울,"수4.5-5.5/12:30-14:00,금4.0-5.0/12:00-13:30","202-571(사회과학/경영관 L501 강의실),202-571(사회과학/경영관 L501 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,바이오시스템대학,"바이오시스템대학 생명과학과 ",Introduction to Biology
"1,2학년",학문기초,제4영역:자연과학,PRI4029-01,물리학개론,오형택,서울,"화6.0-7.0/14:00-15:30,금6.0-7.0/14:00-15:30","501-409(학림관 J413 강의실),501-409(학림관 J413 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 물리반도체과학부,Introduction to Physics
"1,2학년",학문기초,제4영역:자연과학,PRI4029-02,물리학개론,김선배,서울,화10.0-12.5/18:00-20:30,308-305(과학관 D305 강의실),3,3.0,0.0,0.0,,더블클릭,이론,일반강의,학기,이과대학,이과대학 물리반도체과학부,Introduction to Physics
"1,2학년",학문기초,제4영역:자연과학,PRI4029-03,물리학개론,이원철,일산,금5.0-7.5/13:00-16:00,1104-208(상영바이오관 208 장전 강의실_스마트),3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 물리반도체과학부,Introduction to Physics
"1,2학년",학문기초,제4영역:자연과학,PRI4030-01,화학개론,임재희,서울,"월6.0-7.0/14:00-15:30,수6.0-7.0/14:00-15:30","102-344(학술/문화관 K344 344 강의실),102-344(학술/문화관 K344 344 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 화학과,Introduction to Chemistry
"1,2학년",학문기초,제4영역:자연과학,PRI4030-02,화학개론,문혜영,서울,"화5.5-6.5/13:30-15:00,목5.5-6.5/13:30-15:00","501-109(학림관 J111 강의실_스마트),501-109(학림관 J111 강의실_스마트)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 화학과,Introduction to Chemistry
"1,2학년",학문기초,제4영역:자연과학,PRI4030-03,화학개론,유미경,서울,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00","501-109(학림관 J111 강의실_스마트),501-109(학림관 J111 강의실_스마트)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 화학과,Introduction to Chemistry
"1,2학년",학문기초,제4영역:자연과학,PRI4030-04,화학개론,이종혁,서울,수10.0-12.5/18:00-20:30,501-109(학림관 J111 강의실_스마트),3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 화학과,Introduction to Chemistry
"1,2학년",학문기초,제4영역:자연과학,PRI4030-05,화학개론,조현진,일산,화5.5-8.0/13:30-16:30,1102-218(종합강의동 218 강의실),3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 화학과,Introduction to Chemistry
"1,2학년",학문기초,제4영역:자연과학,PRI4033-01,지구환경과학,조봉연,서울,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30","408-321(정보문화관Q Q301 강의실),408-321(정보문화관Q Q301 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,공과대학,공과대학 건설환경공학과,The Earth and the Environments
"1,2학년",학문기초,제4영역:자연과학,PRI4033-02,지구환경과학,조봉연,서울,수10.0-12.5/18:00-20:30,408-321(정보문화관Q Q301 강의실),3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,공과대학,공과대학 건설환경공학과,The Earth and the Environments
"1,2학년",학문기초,제4영역:자연과학,PRI4035-01,프로그래밍기초와실습,홍성옥,서울,"월4.0-5.5/12:00-14:00,수3.0-4.5/11:00-13:00","401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Introduction to Computer Programming and Practices
"1,2학년",학문기초,제4영역:자연과학,PRI4035-02,프로그래밍기초와실습,홍성옥,서울,"월8.5-10.0/16:30-18:25,수6.0-7.5/14:00-16:00","401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Introduction to Computer Programming and Practices
"1,2학년",학문기초,제4영역:자연과학,PRI4035-04,프로그래밍기초와실습,정화용,서울,"수6.5-8.0/14:30-16:30,금6.0-7.5/14:00-16:00","405-318(원흥관 1,3 F318 (F) 공용컴퓨터실),405-318(원흥관 1,3 F318 (F) 공용컴퓨터실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Introduction to Computer Programming and Practices
"1,2학년",학문기초,제4영역:자연과학,PRI4035-05,프로그래밍기초와실습,정화용,서울,"수4.5-6.0/12:30-14:30,금4.0-5.5/12:00-14:00","405-318(원흥관 1,3 F318 (F) 공용컴퓨터실),405-318(원흥관 1,3 F318 (F) 공용컴퓨터실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Introduction to Computer Programming and Practices
"1,2학년",학문기초,제4영역:자연과학,PRI4035-06,프로그래밍기초와실습,김경자,서울,"수8.0-9.5/16:00-18:00,금8.0-9.5/16:00-18:00","401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Introduction to Computer Programming and Practices
"1,2학년",학문기초,제4영역:자연과학,PRI4035-07,프로그래밍기초와실습,안영아,서울,수10.0-13.5/18:00-21:30,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Introduction to Computer Programming and Practices
"1,2학년",학문기초,제4영역:자연과학,PRI4039-02,인터넷프로그래밍,장은실,서울,"화8.0-9.5/16:00-18:00,목8.5-10.0/16:30-18:25","405-318(원흥관 1,3 F318 (F) 공용컴퓨터실),405-318(원흥관 1,3 F318 (F) 공용컴퓨터실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Internet Programming
"1,2학년",학문기초,제4영역:자연과학,PRI4039-03,인터넷프로그래밍,장은실,서울,화10.0-13.5/18:00-21:30,"405-318(원흥관 1,3 F318 (F) 공용컴퓨터실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,학기,공과대학,공과대학 컴퓨터정보통신공학부 컴퓨터공학전공,Internet Programming
"1,2학년",학문기초,제4영역:자연과학,PRI4041-01,공학경제,전성범,서울,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30","501-316(학림관 J315 강의실),501-316(학림관 J315 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,공과대학,공과대학 공과대,Engineering Economy
"1,2학년",학문기초,제4영역:자연과학,PRI4041-02,공학경제,서용윤,서울,"월8.5-9.5/16:30-18:00,수6.0-7.0/14:00-15:30","501-316(학림관 J315 강의실),501-316(학림관 J315 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,공과대학,공과대학 공과대,Engineering Economy
"1,2학년",학문기초,제4영역:자연과학,PRI4041-03,공학경제,홍성조,서울,화10.0-12.5/18:00-20:30,407-B105(정보문화관P P202 강의실),3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,공과대학,공과대학 공과대,Engineering Economy
"1,2학년",학문기초,제4영역:자연과학,PRI4041-04,공학경제,백정우,서울,"수8.0-9.0/16:00-17:30,금8.0-9.0/16:00-17:30","501-316(학림관 J315 강의실),501-316(학림관 J315 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,공과대학,공과대학 공과대,Engineering Economy
"1,2학년",학문기초,제4영역:자연과학,PRI4041-05,공학경제,김상직,서울,목10.0-12.5/18:00-20:30,501-142(학림관 J104 강의실),3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,학기,공과대학,공과대학 공과대,Engineering Economy
"1,2학년",학문기초,제4영역:자연과학,PRI4046-01,기초수학(인문),송윤애,서울,목3.0-3.5/11:00-12:00,407-B127(정보문화관P P207 강의실),1,1.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,이과대학,이과대학 수학과,Precalculus
"1,2학년",학문기초,제5영역:외국어,PRI5002-01,TOEIC영어,양창헌,서울,"월8.5-9.5/16:30-18:00,수6.0-7.0/14:00-15:30","102-311(학술/문화관 K311 311 강의실),102-311(학술/문화관 K311 311 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,문과대학,문과대학 영어영문학부,TOEIC English
"1,2학년",학문기초,제5영역:외국어,PRI5002-02,TOEIC영어,박소영,서울,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30","202-571(사회과학/경영관 L501 강의실),202-571(사회과학/경영관 L501 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,문과대학,문과대학 영어영문학부,TOEIC English
"1,2학년",학문기초,제5영역:외국어,PRI5002-03,TOEIC영어,정원일,서울,"수4.5-5.5/12:30-14:00,금4.0-5.0/12:00-13:30","202-378(사회과학/경영관 L302 강의실),202-378(사회과학/경영관 L302 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,문과대학,문과대학 영어영문학부,TOEIC English
"1,2학년",학문기초,제5영역:외국어,PRI5002-04,TOEIC영어,이광임,서울,금11.0-13.5/18:50-21:30,202-571(사회과학/경영관 L501 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,문과대학,문과대학 영어영문학부,TOEIC English
"1,2학년",학문기초,제5영역:외국어,PRI5002-05,TOEIC영어,김효식,일산,수6.0-8.5/14:00-17:00,1102-218(종합강의동 218 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,문과대학,문과대학 영어영문학부,TOEIC English
"1,2학년",학문기초,제5영역:외국어,PRI5002-06,TOEIC영어,정승원,서울,"화6.0-7.0/14:00-15:30,금6.0-7.0/14:00-15:30","202-387(사회과학/경영관 L305 강의실),202-387(사회과학/경영관 L305 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,문과대학,문과대학 영어영문학부,TOEIC English
"1,2학년",학문기초,제5영역:외국어,PRI5016-01,Academic Reading and Discussion,데미안,서울,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30","207-514(혜화관 514 514 강의실),207-514(혜화관 514 514 강의실)",3,3.0,0.0,,더블클릭,,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Academic Reading and Discussion
"1,2학년",학문기초,제5영역:외국어,PRI5016-02,Academic Reading and Discussion,데미안,서울,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30","102-437(학술/문화관 K437 437 강의실),102-437(학술/문화관 K437 437 강의실)",3,3.0,0.0,,더블클릭,,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Academic Reading and Discussion
"1,2학년",학문기초,제5영역:외국어,PRI5017-01,Academic Listening and Discussion,베리웰시,서울,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00","207-512(혜화관 512 512 강의실),207-512(혜화관 512 512 강의실)",3,3.0,0.0,,더블클릭,,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Academic Listening and Discussion
"1,2학년",학문기초,제5영역:외국어,PRI5017-02,Academic Listening and Discussion,베리웰시,서울,"수7.0-8.0/15:00-16:30,금3.0-4.0/11:00-12:30","207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)",3,3.0,0.0,,더블클릭,,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Academic Listening and Discussion
"1,2학년",학문기초,제5영역:외국어,PRI5051-01,시사영어,방찬혁,서울,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30","207-512(혜화관 512 512 강의실),207-512(혜화관 512 512 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,학기,문과대학,문과대학 영어영문학부,Current English
"1,2학년",학문기초,제5영역:외국어,PRI5073-01,CurrentIssuesandDiscussion,쟌아다마,서울,"화6.0-7.0/14:00-15:30,금6.0-7.0/14:00-15:30","207-604(혜화관  604 강의실),207-604(혜화관  604 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Current Issues and Discussion
"1,2학년",학문기초,제5영역:외국어,PRI5073-02,CurrentIssuesandDiscussion,쟌아다마,서울,"월8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30","102-456(학술/문화관 K456 456 강의실),102-458(학술/문화관 K458 458 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Current Issues and Discussion
"1,2학년",학문기초,제5영역:외국어,PRI5074-01,EnglishthroughFilms,벤윌리스,서울,"월8.5-9.5/16:30-18:00,수6.0-7.0/14:00-15:30",,3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,English through Films
"1,2학년",학문기초,제5영역:외국어,PRI5074-02,EnglishthroughFilms,벤윌리스,서울,"수3.0-4.0/11:00-12:30,금3.0-4.0/11:00-12:30",,3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,English through Films
"1,2학년",학문기초,제5영역:외국어,PRI5075-02,AcademicWriting,데이린프롤리,서울,"월2.5-3.5/10:30-12:00,목1.0-2.0/09:00-10:30",,3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Academic Writing
"1,2학년",학문기초,제5영역:외국어,PRI5075-03,AcademicWriting,데런크레인,서울,"월5.5-6.5/13:30-15:00,목5.5-6.5/13:30-15:00",,3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Academic Writing
"1,2학년",학문기초,제5영역:외국어,PRI5075-04,AcademicWriting,데런크레인,서울,"월7.0-8.0/15:00-16:30,목7.0-8.0/15:00-16:30",,3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Academic Writing
"1,2학년",학문기초,제5영역:외국어,PRI5076-01,BusinessWriting,에이미우,서울,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30","207-604(혜화관  604 강의실),207-604(혜화관  604 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Business Writing
"1,2학년",학문기초,제5영역:외국어,PRI5076-02,BusinessWriting,제프벨리,서울,"월6.0-7.0/14:00-15:30,목6.0-7.0/14:00-15:30",,3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Business Writing
"1,2학년",학문기초,제5영역:외국어,PRI5076-03,BusinessWriting,에이미우,서울,"수4.5-5.5/12:30-14:00,금4.0-5.0/12:00-13:30","207-107(혜화관 107 107 강의실),207-107(혜화관 107 107 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,학기,행정및부속기관,다르마칼리지 교양외국어센터,Business Writing
