course_id,days,start_time,end_time,classroom
1872,월,16:30,18:00,307-338(명진관 A338 강의실)
1872,수,16:30,18:00,307-338(명진관 A338 강의실)
1873,수,13:30,16:30,102-239(학술/문화관 K239 239 강의실)
1874,화,13:30,15:00,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트)
1874,목,13:30,15:00,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트)
1875,금,10:30,13:30,401-3101(신공학관(기숙사) 3101 강의실)
1876,월,16:30,20:30,401-3114(신공학관(기숙사) 3114 융합에너지신소재공학과 학부실습실)
1877,월,09:30,10:30,401-10154(신공학관(기숙사) 10154 융합에너지신소재공학과 세미나실)
1877,수,10:30,14:30,401-3114(신공학관(기숙사) 3114 융합에너지신소재공학과 학부실습실)
1878,화,15:00,16:30,401-3101(신공학관(기숙사) 3101 강의실)
1878,목,15:00,16:30,401-3101(신공학관(기숙사) 3101 강의실)
1879,화,16:30,18:00,401-3101(신공학관(기숙사) 3101 강의실)
1879,목,16:30,18:00,401-3101(신공학관(기숙사) 3101 강의실)
1880,월,15:00,16:30,401-3101(신공학관(기숙사) 3101 강의실)
1880,수,15:00,16:30,401-3101(신공학관(기숙사) 3101 강의실)
1881,화,10:30,12:00,401-3101(신공학관(기숙사) 3101 강의실)
1881,목,10:30,12:00,401-3101(신공학관(기숙사) 3101 강의실)
1882,화,14:30,16:00,401-6147(신공학관(기숙사) 6147 강의실)
1882,목,14:00,15:30,401-6147(신공학관(기숙사) 6147 강의실)
1883,목,10:30,12:00,401-6147(신공학관(기숙사) 6147 강의실)
1883,금,10:30,12:00,401-6147(신공학관(기숙사) 6147 강의실)
1884,목,12:00,13:30,401-6147(신공학관(기숙사) 6147 강의실)
1884,금,12:00,13:30,401-6147(신공학관(기숙사) 6147 강의실)
1885,수,15:00,16:30,401-3189(신공학관(기숙사) 3189 캡스톤디자인실)
1885,목,15:00,16:30,401-3189(신공학관(기숙사) 3189 캡스톤디자인실)
1886,월,13:00,14:30,401-3107(신공학관(기숙사) 3107 강의실)
1886,화,13:00,14:30,401-3107(신공학관(기숙사) 3107 강의실)
1887,월,14:30,16:00,401-3107(신공학관(기숙사) 3107 강의실)
1887,화,14:30,16:00,401-3107(신공학관(기숙사) 3107 강의실)
1888,목,13:30,15:00,401-3107(신공학관(기숙사) 3107 강의실)
1888,금,13:30,15:00,401-3107(신공학관(기숙사) 3107 강의실)
1889,목,10:30,12:00,401-5141(신공학관(기숙사) 5141 강의실_스마트)
1889,금,10:30,12:00,401-5141(신공학관(기숙사) 5141 강의실_스마트)
1890,월,18:00,21:30,401-3189(신공학관(기숙사) 3189 캡스톤디자인실)
1891,화,18:00,21:30,401-4127(신공학관(기숙사) 4127 전기기계실험실)
1892,월,10:30,12:00,401-3107(신공학관(기숙사) 3107 강의실)
1892,수,10:30,12:00,401-3107(신공학관(기숙사) 3107 강의실)
1893,월,10:30,12:00,401-5147(신공학관(기숙사) 5147 강의실)
1893,금,10:30,12:00,401-5147(신공학관(기숙사) 5147 강의실)
1894,목,16:00,17:30,401-3107(신공학관(기숙사) 3107 강의실)
1894,금,16:00,17:30,401-3107(신공학관(기숙사) 3107 강의실)
1895,화,14:30,16:00,401-5147(신공학관(기숙사) 5147 강의실)
1895,수,14:30,16:00,401-5147(신공학관(기숙사) 5147 강의실)
1896,화,16:00,17:30,401-5147(신공학관(기숙사) 5147 강의실)
1896,금,14:30,16:00,401-6147(신공학관(기숙사) 6147 강의실)
1897,월,16:00,17:30,401-5147(신공학관(기숙사) 5147 강의실)
1897,수,16:00,17:30,401-5147(신공학관(기숙사) 5147 강의실)
1898,월,13:00,14:30,401-3193(신공학관(기숙사) 3193 설계시뮬레이션강의실)
1898,화,13:00,14:30,401-3193(신공학관(기숙사) 3193 설계시뮬레이션강의실)
1899,수,12:00,13:30,401-9154(신공학관(기숙사) 9154 전자전기공학 세미나실3)
1899,목,12:00,13:30,401-9154(신공학관(기숙사) 9154 전자전기공학 세미나실3)
1900,월,14:00,15:30,401-5147(신공학관(기숙사) 5147 강의실)
1900,수,14:00,15:30,401-3193(신공학관(기숙사) 3193 설계시뮬레이션강의실)
1901,수,15:30,17:00,401-3107(신공학관(기숙사) 3107 강의실)
1901,목,15:00,16:30,401-3133(신공학관(기숙사) 3133 전자회로실험실)
1902,월,16:00,17:30,401-5141(신공학관(기숙사) 5141 강의실_스마트)
1902,수,12:00,13:30,401-3193(신공학관(기숙사) 3193 설계시뮬레이션강의실)
1903,월,16:30,18:25,401-3157(신공학관(기숙사) 3157 기초전자실험실 1)
1904,수,16:30,18:25,401-3157(신공학관(기숙사) 3157 기초전자실험실 1)
1905,화,10:30,12:00,401-6147(신공학관(기숙사) 6147 강의실)
1905,수,10:30,12:00,405-318 F318 (F) 공용컴퓨터실)
1906,월,13:00,14:30,401-6147(신공학관(기숙사) 6147 강의실)
1906,수,13:00,14:30,401-6147(신공학관(기숙사) 6147 강의실)
1907,목,14:00,16:00,401-5141(신공학관(기숙사) 5141 강의실_스마트)
1907,금,14:00,16:00,401-3193(신공학관(기숙사) 3193 설계시뮬레이션강의실)
1908,화,10:00,12:00,401-5147(신공학관(기숙사) 5147 강의실)
1908,목,10:00,12:00,401-3193(신공학관(기숙사) 3193 설계시뮬레이션강의실)
1909,화,09:00,10:30,401-6147(신공학관(기숙사) 6147 강의실)
1909,수,09:00,10:30,401-6147(신공학관(기숙사) 6147 강의실)
1910,수,09:00,12:00,307-250(명진관 A250 강의실_스마트)
1911,월,15:00,16:30,207-303(혜화관 303 303 강의실_스마트)
1911,수,15:00,16:30,207-303(혜화관 303 303 강의실_스마트)
1912,월,15:00,16:30,307-321(명진관 A321 강의실)
1912,목,15:00,16:30,307-321(명진관 A321 강의실)
1913,월,13:30,16:30,307-224(명진관 A224 강의실)
1914,화,13:30,16:30,307-224(명진관 A224 강의실)
1915,월,10:30,12:00,307-224(명진관 A224 강의실)
1915,수,10:30,12:00,307-224(명진관 A224 강의실)
1916,화,12:00,13:30,303-203(법학/만해관 B260 강의실)
1916,수,12:00,13:30,303-203(법학/만해관 B260 강의실)
1917,화,16:30,18:00,307-224(명진관 A224 강의실)
1917,목,16:30,18:00,307-224(명진관 A224 강의실)
1918,화,09:00,10:30,307-111(명진관 A111 명진PBL)
1918,목,09:00,10:30,307-111(명진관 A111 명진PBL)
1919,월,16:30,18:00,307-224(명진관 A224 강의실)
1919,수,16:30,18:00,307-224(명진관 A224 강의실)
1920,화,14:00,17:00,102-241(학술/문화관 K241 241 강의실)
1921,화,10:00,13:00,102-439(학술/문화관 K439 439 강의실)
1922,수,10:00,13:00,102-319(학술/문화관 K319 319 강의실)
1923,목,10:00,13:00,602-B145(충무로 영상센터 신관 013 영상미디어센터)
1924,금,10:00,13:00,602-B145(충무로 영상센터 신관 013 영상미디어센터)
1925,목,14:00,17:00,102-B147(학술/문화관 제1세미나 세미나실1)
1926,금,14:00,17:00,102-B147(학술/문화관 제1세미나 세미나실1)
1927,금,12:00,15:00,102-338(학술/문화관 K338 338 강의실)
1928,금,15:00,18:00,102-338(학술/문화관 K338 338 강의실)
1929,월,14:00,17:00,102-437(학술/문화관 K437 437 강의실)
1930,월,10:00,13:00,602-B145(충무로 영상센터 신관 013 영상미디어센터)
1931,월,14:00,17:00,602-B145(충무로 영상센터 신관 013 영상미디어센터)
1932,금,10:00,13:00,102-241(학술/문화관 K241 241 강의실)
1933,금,14:00,17:00,102-241(학술/문화관 K241 241 강의실)
1934,화,14:00,17:00,102-223(학술/문화관 K223 문화 PBL)
1935,화,14:00,17:00,102-B147(학술/문화관 제1세미나 세미나실1)
1936,수,14:00,17:00,102-223(학술/문화관 K223 문화 PBL)
1937,화,14:00,17:00,102-437(학술/문화관 K437 437 강의실)
1938,수,14:00,17:00,102-241(학술/문화관 K241 241 강의실)
1939,수,10:00,13:00,102-437(학술/문화관 K437 437 강의실)
1940,목,10:00,13:00,102-245(학술/문화관 K245 245 강의실)
1941,금,14:00,17:00,102-237(학술/문화관 K237 237 강의실)
1942,수,14:00,17:00,102-339(학술/문화관 K339 339 강의실)
1943,화,10:00,13:00,102-338(학술/문화관 K338 338 강의실)
1944,화,14:00,17:00,102-338(학술/문화관 K338 338 강의실)
1945,금,12:00,15:00,201-451(사회과학/경영관 M454 M454 강의실)
1946,화,10:00,13:00,201-451(사회과학/경영관 M454 M454 강의실)
1947,수,12:00,13:30,202-290(사회과학/경영관 207 MBA 203 강의실)
1947,목,12:00,13:30,202-290(사회과학/경영관 207 MBA 203 강의실)
1948,월,15:00,18:00,201-451(사회과학/경영관 M454 M454 강의실)
1949,월,10:00,13:00,201-434(사회과학/경영관 M434 강의실)
1950,월,13:30,15:00,201-434(사회과학/경영관 M434 강의실)
1950,화,13:30,15:00,201-434(사회과학/경영관 M434 강의실)
1951,목,09:00,12:00,201-434(사회과학/경영관 M434 강의실)
1952,목,13:00,18:00,1104-260(상영바이오관 260 식품생명공학과 전공 실습실)
1953,월,09:00,12:00,1104-208(상영바이오관 208 장전 강의실_스마트)
1954,수,14:00,18:50,1104-260(상영바이오관 260 식품생명공학과 전공 실습실)
1955,수,17:00,18:25,1104-213(상영바이오관 213 강의실)
1955,금,13:00,14:30,1104-213(상영바이오관 213 강의실)
1956,월,12:30,14:00,1104-213(상영바이오관 213 강의실)
1956,수,11:00,12:30,1104-213(상영바이오관 213 강의실)
1957,월,10:30,12:00,1104-213(상영바이오관 213 강의실)
1957,목,14:00,15:30,1104-213(상영바이오관 213 강의실)
1958,화,10:30,12:00,1104-213(상영바이오관 213 강의실)
1958,목,11:00,12:30,1104-213(상영바이오관 213 강의실)
1959,화,10:30,12:00,1104-848(상영바이오관 848 세미나실2(고양캠퍼스))
1959,화,13:30,15:00,1104-151(상영바이오관  컴퓨터실)
1960,화,09:00,14:00,1104-234(상영바이오관 234 대학원강의실)
1961,금,12:00,15:00,207-328(혜화관 328 328 강의실)
1962,수,15:00,18:00,202-264(사회과학/경영관 222 MBA 205 강의실)
1963,월,15:00,18:00,202-264(사회과학/경영관 222 MBA 205 강의실)
1964,화,09:30,12:30,501-309(학림관 J312 GIS 강의실)
1965,화,15:00,16:30,501-333(학림관 J301 강의실)
1965,수,15:00,16:30,501-333(학림관 J301 강의실)
1966,화,16:30,18:00,501-333(학림관 J301 강의실)
1966,수,16:30,18:00,501-333(학림관 J301 강의실)
1967,월,11:00,12:30,501-447(학림관 J409 강의실)
1967,수,11:00,12:30,501-447(학림관 J409 강의실)
1968,월,15:00,18:00,501-309(학림관 J312 GIS 강의실)
1969,금,12:00,15:00,501-309(학림관 J312 GIS 강의실)
1970,월,13:30,15:00,501-447(학림관 J409 강의실)
1970,수,13:30,15:00,501-447(학림관 J409 강의실)
1971,월,13:00,14:30,501-402(학림관 J411 강의실)
1971,수,13:00,14:30,501-402(학림관 J411 강의실)
1972,월,14:30,16:00,501-402(학림관 J411 강의실)
1972,수,14:30,16:00,501-402(학림관 J411 강의실)
1973,화,15:00,16:30,501-402(학림관 J411 강의실)
1973,목,15:00,16:30,501-402(학림관 J411 강의실)
1974,월,16:00,17:30,501-402(학림관 J411 강의실)
1974,수,16:00,17:30,501-402(학림관 J411 강의실)
1975,금,16:30,19:15,501-402(학림관 J411 강의실)
1976,목,12:00,15:00,501-347(학림관 J308 강의실_스마트)
1977,금,09:30,12:30,501-402(학림관 J411 강의실)
1978,수,09:30,12:30,501-402(학림관 J411 강의실)
1979,월,09:30,12:30,501-402(학림관 J411 강의실)
1980,금,13:30,16:30,501-402(학림관 J411 강의실)
1981,금,10:00,13:00,307-121(명진관 A121 강의실_스마트)
1982,월,13:30,15:00,307-209(명진관 A209 강의실)
1982,수,13:30,15:00,307-209(명진관 A209 강의실)
1983,월,15:00,18:00,307-121(명진관 A121 강의실_스마트)
1984,화,16:30,18:00,307-121(명진관 A121 강의실_스마트)
1984,수,16:30,18:00,307-121(명진관 A121 강의실_스마트)
1985,금,14:00,17:00,307-209(명진관 A209 강의실)
1986,월,18:00,20:30,307-209(명진관 A209 강의실)
1987,월,10:00,13:00,307-121(명진관 A121 강의실_스마트)
1988,수,10:00,13:00,307-121(명진관 A121 강의실_스마트)
1989,수,10:00,13:00,307-209(명진관 A209 강의실)
1990,목,15:00,18:00,307-209(명진관 A209 강의실)
1991,금,15:00,18:00,303-214(법학/만해관 B264 (B) 공용컴퓨터실)
1992,목,09:00,12:00,303-214(법학/만해관 B264 (B) 공용컴퓨터실)
1993,월,13:30,16:30,501-132(학림관 J102 전통사찰음식연구소/조리실습실)
1994,화,12:30,15:30,407-109(정보문화관P P304 강의실)
1995,목,09:00,12:00,501-314(학림관 J314 강의실)
1996,화,09:00,12:00,501-302(학림관 J310 강의실)
1997,목,13:00,16:00,501-447(학림관 J409 강의실)
1998,수,09:00,11:00,501-450(학림관 J410 강의실)
1999,금,10:00,13:00,501-450(학림관 J410 강의실)
2000,화,15:30,18:25,501-113(학림관 J112 의복구성 실습실)
2001,수,15:30,18:25,501-450(학림관 J410 강의실)
2002,목,16:00,18:50,501-450(학림관 J410 강의실)
2003,월,10:00,11:30,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
2003,수,10:00,11:30,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
2004,월,12:00,13:30,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
2004,수,12:00,13:30,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
2005,월,10:00,11:30,401-6141(신공학관(기숙사) 6141 강의실)
2005,수,10:00,11:30,401-6141(신공학관(기숙사) 6141 강의실)
2006,월,15:00,16:30,401-6141(신공학관(기숙사) 6141 강의실)
2006,수,15:00,16:30,401-6141(신공학관(기숙사) 6141 강의실)
2007,목,13:00,17:00,401-5143(신공학관(기숙사) 5143 강의실_스마트)
2008,화,15:00,17:00,401-6141(신공학관(기숙사) 6141 강의실)
2008,목,15:00,17:00,401-6141(신공학관(기숙사) 6141 강의실)
2009,월,14:30,16:00,401-5143(신공학관(기숙사) 5143 강의실_스마트)
2009,수,14:30,16:00,401-5143(신공학관(기숙사) 5143 강의실_스마트)
2010,목,18:00,21:30,401-6141(신공학관(기숙사) 6141 강의실)
2011,수,18:00,20:30,401-5143(신공학관(기숙사) 5143 강의실_스마트)
2012,월,15:00,16:30,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
2012,수,15:00,16:30,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
2013,목,18:50,19:40,401-3107(신공학관(기숙사) 3107 강의실)
2014,화,13:00,14:30,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
2014,목,13:00,14:30,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
2015,화,14:30,16:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
2015,목,14:30,16:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
2016,월,18:00,21:30,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
2017,화,09:00,12:00,207-334(혜화관 334 사이버보안 실습실)
2018,수,09:00,12:00,207-224(혜화관 224 주윤식 세미나실(224세미나실))
2019,수,18:50,21:30,207-328(혜화관 328 328 강의실)
2020,목,09:00,12:00,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)
2021,금,18:50,21:30,102-211(학술/문화관 K211 (K) 공용컴퓨터실)
2022,금,13:30,16:30,202-360(사회과학/경영관 L310 강의실)
2023,수,09:00,12:00,202-360(사회과학/경영관 L310 강의실)
2024,월,16:30,18:00,201-554(사회과학/경영관 M554 554 강의실)
2024,수,16:30,18:00,201-554(사회과학/경영관 M554 554 강의실)
2025,월,12:00,13:30,201-554(사회과학/경영관 M554 554 강의실)
2025,수,12:00,13:30,201-554(사회과학/경영관 M554 554 강의실)
2026,월,15:00,16:30,201-554(사회과학/경영관 M554 554 강의실)
2026,수,15:00,16:30,201-554(사회과학/경영관 M554 554 강의실)
2027,화,18:00,20:30,202-360(사회과학/경영관 L310 강의실)
2028,월,10:30,12:00,201-554(사회과학/경영관 M554 554 강의실)
2028,수,10:30,12:00,201-554(사회과학/경영관 M554 554 강의실)
2029,화,12:00,13:30,202-360(사회과학/경영관 L310 강의실)
2029,목,12:00,13:30,202-360(사회과학/경영관 L310 강의실)
2030,월,09:00,12:00,202-360(사회과학/경영관 L310 강의실)
2031,화,16:30,18:00,201-554(사회과학/경영관 M554 554 강의실)
2031,목,16:30,18:00,201-554(사회과학/경영관 M554 554 강의실)
2032,목,15:00,18:00,202-360(사회과학/경영관 L310 강의실)
2033,화,13:30,15:00,202-360(사회과학/경영관 L310 강의실)
2033,목,13:30,15:00,202-360(사회과학/경영관 L310 강의실)
2034,화,09:00,10:30,201-554(사회과학/경영관 M554 554 강의실)
2034,목,09:00,10:30,201-554(사회과학/경영관 M554 554 강의실)
2035,화,10:30,12:00,201-554(사회과학/경영관 M554 554 강의실)
2035,목,10:30,12:00,201-554(사회과학/경영관 M554 554 강의실)
2036,목,16:00,18:50,310-441(중앙도서관  T-메이커실습실)
2037,수,15:00,16:30,405-450(원흥관 E450 강의실)
2037,금,15:00,16:30,405-450(원흥관 E450 강의실)
2038,월,13:30,15:00,405-450(원흥관 E450 강의실)
2038,수,13:30,15:00,405-450(원흥관 E450 강의실)
2039,월,12:00,13:30,405-305(원흥관 F305 ERP실습실)
2039,목,13:30,15:00,405-305(원흥관 F305 ERP실습실)
2040,화,15:00,16:30,405-450(원흥관 E450 강의실)
2040,목,15:00,16:30,405-450(원흥관 E450 강의실)
2041,금,10:30,13:30,405-521(원흥관 F521 산업시스템 서비스공학실습실)
2042,금,10:30,13:30,405-450(원흥관 E450 강의실)
2043,화,10:30,13:30,405-127(원흥관 E127 강의실)
2044,월,15:00,18:00,405-450(원흥관 E450 강의실)
2045,화,12:00,13:30,405-450(원흥관 E450 강의실)
2045,목,12:00,13:30,405-450(원흥관 E450 강의실)
2046,화,15:00,18:00,405-305(원흥관 F305 ERP실습실)
2047,수,15:00,18:00,405-305(원흥관 F305 ERP실습실)
2048,화,18:00,18:50,405-450(원흥관 E450 강의실)
2169,월,12:00,13:30,307-213(명진관 A213 강의실)
2169,수,12:00,13:30,307-213(명진관 A213 강의실)
2170,화,14:00,15:30,307-213(명진관 A213 강의실)
2170,목,14:00,15:30,307-213(명진관 A213 강의실)
2171,화,10:30,12:00,307-213(명진관 A213 강의실)
2171,목,10:30,12:00,307-213(명진관 A213 강의실)
2172,화,15:30,17:00,307-213(명진관 A213 강의실)
2172,목,15:30,17:00,307-213(명진관 A213 강의실)
2173,월,10:30,12:00,307-213(명진관 A213 강의실)
2173,수,10:30,12:00,207-604(혜화관  604 강의실)
2174,수,12:00,13:00,307-350(명진관 A350 강의실_스마트)
2175,화,12:00,13:30,307-213(명진관 A213 강의실)
2175,목,12:00,13:30,307-213(명진관 A213 강의실)
2176,월,16:30,18:00,307-213(명진관 A213 강의실)
2176,수,16:30,18:00,307-213(명진관 A213 강의실)
2177,월,14:30,17:30,501-404(학림관 J412 강의실)
2178,화,10:00,13:00,501-404(학림관 J412 강의실)
2179,월,10:30,13:30,501-139(학림관 J103 강의실)
2180,목,14:00,17:00,501-333(학림관 J301 강의실)
2181,금,10:00,13:00,501-404(학림관 J412 강의실)
2182,금,14:00,17:00,501-404(학림관 J412 강의실)
2183,수,10:30,13:30,501-404(학림관 J412 강의실)
2184,수,14:30,17:30,501-404(학림관 J412 강의실)
2185,화,14:00,17:00,501-404(학림관 J412 강의실)
2186,목,10:00,13:00,501-404(학림관 J412 강의실)
2187,화,10:00,13:00,102-256(학술/문화관  한국화3 실기실)
2188,수,14:00,17:00,102-142(학술/문화관  한국화4 실기실)
2189,월,14:00,17:00,102-142(학술/문화관  한국화4 실기실)
2190,목,14:00,17:00,102-256(학술/문화관  한국화3 실기실)
2191,수,14:00,17:00,102-256(학술/문화관  한국화3 실기실)
2192,화,14:00,17:00,102-142(학술/문화관  한국화4 실기실)
2193,금,10:00,13:00,102-361(학술/문화관 K361 361 강의실)
2194,화,15:00,16:30,307-121(명진관 A121 강의실_스마트)
2194,목,15:00,16:30,307-121(명진관 A121 강의실_스마트)
2195,화,12:00,13:30,307-324(명진관 A324 강의실_스마트)
2195,목,12:00,13:30,307-324(명진관 A324 강의실_스마트)
2196,화,13:30,15:00,307-324(명진관 A324 강의실_스마트)
2196,목,13:30,15:00,307-324(명진관 A324 강의실_스마트)
2197,화,09:00,12:00,207-623(혜화관  623 강의실)
2198,금,15:00,18:00,307-236(명진관 A236 강의실)
2199,화,10:30,13:30,207-339(혜화관 339 339 강의실)
2200,화,15:00,18:00,207-339(혜화관 339 339 강의실)
2201,수,13:30,16:30,407-B127(정보문화관P P207 강의실)
2202,목,10:30,13:30,207-339(혜화관 339 339 강의실)
2203,화,13:30,15:00,102-456(학술/문화관 K456 456 강의실)
2203,목,13:30,15:00,102-456(학술/문화관 K456 456 강의실)
2204,화,12:00,13:30,102-352(학술/문화관 K352 352 강의실)
2204,목,12:00,13:30,102-352(학술/문화관 K352 352 강의실)
2205,화,13:30,15:00,307-233(명진관 A233 강의실)
2205,목,13:30,15:00,307-233(명진관 A233 강의실)
2206,화,10:30,12:00,307-233(명진관 A233 강의실)
2206,목,10:30,12:00,307-233(명진관 A233 강의실)
2207,화,10:30,12:00,307-324(명진관 A324 강의실_스마트)
2207,목,10:30,12:00,307-324(명진관 A324 강의실_스마트)
2208,화,12:00,13:30,307-350(명진관 A350 강의실_스마트)
2208,목,12:00,13:30,307-350(명진관 A350 강의실_스마트)
2209,화,16:30,18:00,102-362(학술/문화관 K362 362 강의실)
2209,목,16:30,18:00,102-362(학술/문화관 K362 362 강의실)
2210,화,16:30,18:00,307-236(명진관 A236 강의실)
2210,목,16:30,18:00,307-236(명진관 A236 강의실)
2211,화,15:00,16:30,307-236(명진관 A236 강의실)
2211,목,15:00,16:30,307-236(명진관 A236 강의실)
2212,화,10:30,12:00,207-625(혜화관  625 강의실)
2212,목,10:30,12:00,207-625(혜화관  625 강의실)
2213,월,13:30,15:00,307-324(명진관 A324 강의실_스마트)
2213,월,15:00,16:30,307-324(명진관 A324 강의실_스마트)
2213,금,13:30,15:00,307-324(명진관 A324 강의실_스마트)
2214,월,10:30,11:30,307-250(명진관 A250 강의실_스마트)
2215,화,15:00,16:30,303-259(법학/만해관 B258 강의실)
2215,목,15:00,16:30,303-259(법학/만해관 B258 강의실)
2216,월,13:30,15:00,303-156(법학/만해관 B161 강의실(모의법정))
2216,수,13:30,15:00,303-156(법학/만해관 B161 강의실(모의법정))
2217,화,15:00,16:30,303-203(법학/만해관 B260 강의실)
2217,화,16:30,18:00,303-203(법학/만해관 B260 강의실)
2217,목,15:00,16:30,303-203(법학/만해관 B260 강의실)
2218,월,09:00,12:00,303-243(법학/만해관 B253 대원AI융합세미나실)
2219,화,16:30,18:00,303-201(법학/만해관 B259 강의실_스마트)
2219,목,16:30,18:00,303-201(법학/만해관 B259 강의실_스마트)
2220,월,15:00,18:00,303-243(법학/만해관 B253 대원AI융합세미나실)
2221,화,18:00,20:30,303-203(법학/만해관 B260 강의실)
2222,수,13:30,16:30,201-317(사회과학/경영관 M305 강의실)
2223,화,12:00,13:30,303-104(법학/만해관 B163 강의실_스마트)
2223,목,12:00,13:30,303-104(법학/만해관 B163 강의실_스마트)
2224,수,15:00,18:00,303-156(법학/만해관 B161 강의실(모의법정))
2225,월,10:30,12:00,303-201(법학/만해관 B259 강의실_스마트)
2225,수,10:30,12:00,303-201(법학/만해관 B259 강의실_스마트)
2226,화,10:30,12:00,303-156(법학/만해관 B161 강의실(모의법정))
2226,목,10:30,12:00,303-156(법학/만해관 B161 강의실(모의법정))
2227,화,13:30,16:30,303-243(법학/만해관 B253 대원AI융합세미나실)
2228,화,10:30,12:00,303-259(법학/만해관 B258 강의실)
2228,목,10:30,12:00,303-259(법학/만해관 B258 강의실)
2229,수,15:00,18:00,303-243(법학/만해관 B253 대원AI융합세미나실)
2230,수,18:25,21:05,303-104(법학/만해관 B163 강의실_스마트)
2231,월,09:00,10:30,303-203(법학/만해관 B260 강의실)
2231,월,10:30,12:00,303-203(법학/만해관 B260 강의실)
2231,수,09:00,10:30,303-203(법학/만해관 B260 강의실)
2232,금,13:30,15:00,303-104(법학/만해관 B163 강의실_스마트)
2232,금,15:00,16:30,303-104(법학/만해관 B163 강의실_스마트)
2233,화,15:00,16:30,303-201(법학/만해관 B259 강의실_스마트)
2233,목,15:00,16:30,303-201(법학/만해관 B259 강의실_스마트)
2234,수,16:30,17:30,303-131(법학/만해관 B174 강의실)
2235,금,13:00,16:00,501-431(학림관 J401 강의실)
2236,화,13:00,14:30,501-316(학림관 J315 강의실)
2236,목,13:00,14:30,501-250(학림관 J211 강의실_스마트)
2237,화,09:00,10:30,501-431(학림관 J401 강의실)
2237,목,09:00,10:30,501-431(학림관 J401 강의실)
2238,화,10:30,12:00,501-431(학림관 J401 강의실)
2238,목,10:30,12:00,501-431(학림관 J401 강의실)
2239,월,10:30,12:00,501-431(학림관 J401 강의실)
2239,수,10:30,12:00,501-431(학림관 J401 강의실)
2240,화,15:00,16:30,501-431(학림관 J401 강의실)
2240,목,15:00,16:30,501-431(학림관 J401 강의실)
2241,화,16:30,18:00,501-431(학림관 J401 강의실)
2241,목,16:30,18:00,501-431(학림관 J401 강의실)
2242,화,09:00,10:30,307-336(명진관 A336 강의실)
2242,목,09:00,10:30,307-336(명진관 A336 강의실)
2243,월,15:30,17:00,307-336(명진관 A336 강의실)
2243,목,15:30,17:00,307-336(명진관 A336 강의실)
2244,목,12:30,14:00,308-107(과학관  컴퓨터실습실 AH)
2244,금,11:30,13:00,308-107(과학관  컴퓨터실습실 AH)
2245,수,14:00,15:30,307-336(명진관 A336 강의실)
2245,금,14:00,15:30,307-336(명진관 A336 강의실)
2246,화,10:30,12:00,307-336(명진관 A336 강의실)
2246,목,10:30,12:00,307-336(명진관 A336 강의실)
2247,월,09:00,10:30,307-336(명진관 A336 강의실)
2247,수,09:00,10:30,307-336(명진관 A336 강의실)
2248,월,14:00,15:30,307-336(명진관 A336 강의실)
2248,목,14:00,15:30,307-336(명진관 A336 강의실)
2249,월,10:30,12:00,308-107(과학관  컴퓨터실습실 AH)
2249,수,11:30,13:00,308-107(과학관  컴퓨터실습실 AH)
2250,월,13:30,15:00,405-639(원흥관 E639 특화설계실)
2250,수,15:00,16:30,405-639(원흥관 E639 특화설계실)
2251,월,14:00,16:00,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
2251,화,14:00,16:00,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
2252,월,16:00,18:00,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
2252,화,16:00,18:00,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
2253,월,16:00,18:00,405-350(원흥관 E350 강의실)
2253,수,18:00,19:40,405-350(원흥관 E350 강의실)
2254,월,18:00,19:40,405-350(원흥관 E350 강의실)
2254,수,16:00,18:00,405-350(원흥관 E350 강의실)
2255,월,12:00,13:30,405-250(원흥관 E250 강의실)
2255,화,11:00,12:30,405-350(원흥관 E350 강의실)
2256,화,14:30,16:00,405-350(원흥관 E350 강의실)
2256,수,11:00,12:30,405-350(원흥관 E350 강의실)
2257,목,15:00,18:00,405-347(원흥관 E347 강의실_스마트)
2258,화,16:00,22:20,405-350(원흥관 E350 강의실)
2259,수,14:30,16:00,405-350(원흥관 E350 강의실)
2259,금,13:00,14:30,405-350(원흥관 E350 강의실)
2260,수,12:30,14:30,405-639(원흥관 E639 특화설계실)
2260,금,10:00,12:00,405-639(원흥관 E639 특화설계실)
2261,수,13:00,14:30,405-350(원흥관 E350 강의실)
2261,금,10:30,12:00,405-350(원흥관 E350 강의실)
2262,월,10:30,12:00,405-350(원흥관 E350 강의실)
